"","countytown","ref10","ref11","ref12","ref13","ref14","ref15","ref16","ref7","ref8","ref9","people","elderSum","marriedSum","elderPerc","marriedPerc","ageMedian","seven_n","univPerc","countytown.id","tks.sum","kmt.rate","dpp.rate","other.rate"
"176","臺中市中區",0.711132670385642,0.664597785079713,0.579452712433989,0.467087251517676,0.29640827185875,0.301820388349515,0.511138161898965,0.753224419604471,0.701685324148112,0.711425061425061,14308,3324,9995,0.232317584568074,0.698560246016215,48.9221789883268,10,0.273846960167715,"66000010",9118,53.29,45.77,0.94
"177","臺中市北區",0.682609737869964,0.644265258282261,0.587147153931965,0.413210035922766,0.320102033586055,0.331151257527453,0.556645301902755,0.773829918947323,0.730172015700762,0.750555283122278,121636,21869,82374,0.179790522542668,0.677217271202604,46.0302098408104,54,0.343297101449275,"66000050",76701,59.67,39.36,0.97
"178","臺中市北屯區",0.68987775358899,0.651448960453787,0.591363952094894,0.39683358102575,0.30640977573054,0.319590632067155,0.565485314620676,0.779343339877263,0.741142265043844,0.761694561478103,221869,31343,154082,0.141268045558415,0.694472864618311,43.7833062028787,62,0.328978338305076,"66000080",139257,60.67,38.42,0.91
"179","臺中市南區",0.679254712708304,0.639217648254405,0.590547481834127,0.431576319320913,0.323431566393623,0.329339907046853,0.541170915958451,0.765847960601086,0.718056521464247,0.737418978378464,100393,14098,69566,0.140428117498232,0.692936758538942,43.9034135325284,29,0.354454585766019,"66000030",66238,56.24,42.77,0.99
"180","臺中市南屯區",0.67265221878225,0.637866083363714,0.592190599028996,0.404936114447963,0.319635259840792,0.331457731983875,0.55133652515704,0.773625187111973,0.729158209395874,0.744528052158141,130794,15863,91760,0.121282321819044,0.701561233695735,43.439665226041,44,0.368920946012253,"66000070",84444,58.19,40.73,1.08
"181","臺中市后里區",0.699870732263706,0.64545177045177,0.544193314784465,0.411274751069549,0.272664913684692,0.290339783635533,0.540199846272098,0.769928859834647,0.719530046224962,0.730372536945813,43625,7771,31265,0.178131805157593,0.716676217765043,44.1821625344353,18,0.206144360582545,"66000150",30912,57.18,41.46,1.36
"182","臺中市和平區",0.782417582417582,0.697184285955151,0.588719153936545,0.345000837380673,0.198234216225221,0.213191205862758,0.546171368494831,0.793413173652695,0.742806707855251,0.745011478015186,9248,1811,6956,0.195826124567474,0.752162629757785,49.3090596330275,4,0.12987012987013,"66000290",7056,70.15,28.84,1.01
"183","臺中市外埔區",0.736082344818929,0.664740973312402,0.575321821036107,0.393162393162393,0.249842470069313,0.258361151351011,0.546499079540405,0.771965594138261,0.71988777657336,0.759010870256182,26263,4349,18941,0.165594181928949,0.721204736701824,43.7169003115265,2,0.193741583386491,"66000210",18379,60.07,38.76,1.17
"184","臺中市大安區",0.725534308211474,0.641804788213628,0.550005118231139,0.421343146274149,0.254571604684611,0.273277276456112,0.510752134993312,0.750334603109235,0.697648029709098,0.709847233691164,15991,3209,11509,0.200675379901194,0.719717341004315,45.4809052333805,1,0.171663555762949,"66000220",11889,56.62,42.13,1.24
"185","臺中市大甲區",0.710527749033277,0.65785010940919,0.584233496999454,0.416584753167322,0.277774725274725,0.295259507032599,0.536674310025693,0.754415732524825,0.704680473044251,0.7366273545358,61097,10484,43018,0.171595986709658,0.704093490678757,43.6881317532241,14,0.230306802483567,"66000110",41965,54.71,44.14,1.15
"186","臺中市大肚區",0.720873349879501,0.651796956506098,0.567456601599078,0.411827995552846,0.277933967704729,0.28299848779434,0.541628745130875,0.768894236027562,0.721314464950033,0.736819076788449,46018,7493,32169,0.162827589204224,0.699052544656439,43.5296914623838,8,0.22843202483921,"66000240",31767,56.1,42.68,1.22
"187","臺中市大里區",0.712459866633737,0.659290521272955,0.585311618522103,0.424753390875462,0.293696186326939,0.304573557796517,0.548759244385568,0.768646105593309,0.720318167089984,0.739721731494935,166443,21784,114964,0.130879640477521,0.690710934073527,42.4920958841113,34,0.261799660441426,"66000280",105300,54.63,44.23,1.14
"188","臺中市大雅區",0.70999955118711,0.658746525598494,0.580750224618149,0.397444790011859,0.27710734870317,0.302643429703684,0.547294843863471,0.775933322559047,0.733830505382229,0.758265075634854,74662,9137,52225,0.122378184350808,0.699485682140848,42.1673387096774,22,0.246624084209486,"66000180",48731,57.04,41.74,1.21
"189","臺中市太平區",0.712168182235694,0.657710307305715,0.580635871443382,0.407086659392408,0.286839404527162,0.299978035443857,0.556064153184947,0.772168292341438,0.72387876520987,0.747014165896569,153692,21211,105913,0.138009785805377,0.68912500325326,42.7856491433783,33,0.24528050001517,"66000270",94695,56.62,42.27,1.12
"190","臺中市新社區",0.743074608372422,0.684814259242919,0.593245614035088,0.419040153296751,0.246693297825122,0.26678587393831,0.539579524680073,0.76450954941591,0.715944991637242,0.74134438305709,20256,4633,14754,0.228722353870458,0.728376777251185,47.4879421221865,5,0.165801680981032,"66000190",14985,58.51,40.1,1.39
"191","臺中市東勢區",0.751939503173732,0.686540198735321,0.607426326129666,0.366329649659064,0.237258831388267,0.264308833978053,0.526181658901764,0.756745968385758,0.706537919935627,0.726724206824902,41962,9611,30123,0.229040560507125,0.71786378151661,48.3366477272727,7,0.191343963553531,"66000100",29273,62.23,36.64,1.13
"192","臺中市東區",0.700606789768269,0.650020927069164,0.579940182600483,0.442439279185166,0.310875512995896,0.311765326023931,0.537399431772922,0.75647378516624,0.705620746932433,0.728489534728703,62639,11103,42945,0.17725378757643,0.685595236194703,45.2373808683375,18,0.279928733980117,"66000020",41591,53.03,45.87,1.1
"193","臺中市梧棲區",0.699325576224709,0.630667704741779,0.543812138299451,0.431104543775397,0.282534373838722,0.29432544994794,0.541519072299489,0.757772552532378,0.699566646742379,0.732613326357487,45553,6594,31932,0.144754461835664,0.700985665049503,42.3425196850394,19,0.242658548959919,"66000140",30757,51.14,47.67,1.19
"194","臺中市沙鹿區",0.706996912780148,0.648805162266292,0.574662552118914,0.411562705804873,0.287806378347686,0.300333152186754,0.543972625525747,0.767695532056778,0.714697818571939,0.750553558248613,72155,10221,51565,0.141653385073799,0.714642089945257,42.1566135773184,24,0.268801602485908,"66000130",48149,55.63,43.27,1.1
"195","臺中市清水區",0.708498093907608,0.644365192582026,0.566793439505586,0.423329863739591,0.286852019648052,0.30016710432084,0.55310970514504,0.770570642421342,0.709298703788006,0.734427720213453,69615,12396,48883,0.178065072182719,0.702190619837679,44.0640323045861,15,0.23328165927193,"66000120",48960,52.13,46.8,1.07
"196","臺中市潭子區",0.717272937905468,0.659611856715265,0.590193354173903,0.416313396022815,0.300641311297541,0.295495041834521,0.560539172405674,0.776243256498284,0.730077019805093,0.751549983270022,86745,11650,60423,0.134301688858147,0.696558879474321,43.2000658111221,24,0.245470859682106,"66000170",57355,55.68,43.3,1.01
"197","臺中市烏日區",0.697729527168522,0.651291512915129,0.572601305749153,0.419902380168915,0.287688615486469,0.296801128037822,0.538814818938403,0.762455094823025,0.716058721353729,0.732813587637477,59895,9011,42099,0.150446614909425,0.702880040070123,43.0492215757195,14,0.258095563351858,"66000230",40327,56.91,41.93,1.15
"198","臺中市石岡區",0.727213286256048,0.64475579416001,0.561896056411596,0.400885070935832,0.247058823529412,0.276590163934426,0.54139792023167,0.755499934132525,0.704297542384019,0.716515807424898,12495,2647,8818,0.211844737895158,0.705722288915566,47.4671052631579,1,0.192500186748338,"66000200",9074,59.43,39.35,1.21
"199","臺中市神岡區",0.723083548664944,0.65273607451437,0.56698755288491,0.438198814688092,0.273611238919052,0.281321325026217,0.524114449928156,0.75822455942655,0.70755218928985,0.728067153193222,52950,8407,37260,0.158772426817753,0.703682719546742,43.6518873576992,13,0.215690751343567,"66000160",36447,49.19,49.65,1.16
"200","臺中市西區",0.667565299673278,0.628098137535817,0.58074889238245,0.42830970633749,0.330850092226142,0.34324532630711,0.54356936416185,0.759246830046982,0.714904222226265,0.733725768063807,92696,17186,63762,0.185401743333046,0.687861396392509,46.4696169088507,31,0.387182438709156,"66000040",59768,56.11,42.86,1.03
"201","臺中市西屯區",0.674789931622976,0.640696445770177,0.587400102818152,0.393527911695177,0.319309853610991,0.333604450053756,0.558949458449783,0.780006592268211,0.736563095440225,0.75445303429332,178284,23195,123866,0.130101411231518,0.69476789840928,43.6531543274244,86,0.366414158482247,"66000060",111827,60.3,38.73,0.97
"202","臺中市豐原區",0.703677271077779,0.651811260365647,0.578628176359998,0.430687089292617,0.289858066397706,0.308224171871582,0.54950851700348,0.753025181265922,0.710926238119671,0.739810216824819,132695,22549,92584,0.16993104487735,0.697720336109122,44.2326806666168,41,0.256098330098176,"66000090",89926,51.64,47.27,1.1
"203","臺中市霧峰區",0.717380277487692,0.655567832293129,0.571164399904557,0.412718723961433,0.268035383419999,0.283234584809599,0.533429533429533,0.759342706080269,0.707018441081797,0.727321993075418,53695,9378,37600,0.174653133438868,0.700251420057733,44.9280147218013,18,0.234582092411655,"66000260",37502,55.83,43.07,1.11
"204","臺中市龍井區",0.707809471060648,0.653253092240279,0.577235772357724,0.411194773557746,0.301375573155481,0.297708443015877,0.545439227139969,0.753394174976058,0.711620016963528,0.740875500648728,61664,8525,43069,0.138249221587961,0.698446419304619,42.4413842942027,19,0.255567418011218,"66000250",41377,55,43.62,1.38
"205","臺北市中山區",0.62064589923686,0.594409731871521,0.554484605087015,0.44801819651885,0.373563063669404,0.380816943482966,0.527181636654734,0.710334986136325,0.684430493111278,0.707838286807988,191396,41170,132273,0.215103763924011,0.691095947668708,48.363699663456,107,0.429033477966641,"63000040",121800,38.38,19.28,42.34
"206","臺北市中正區",0.635298649205063,0.607138108029042,0.569795571151341,0.411214705726546,0.356541403392085,0.368242207800861,0.555430786712118,0.724276914836636,0.702277679284351,0.728408663406245,125597,28282,90284,0.225180537751698,0.718838825768131,47.6865484356701,72,0.487687502815358,"63000050",81030,41.83,15.59,42.58
"207","臺北市信義區",0.640390370150702,0.606999648575831,0.566176934232928,0.407518231173066,0.356865682417067,0.363337618366497,0.553828131385138,0.732308929126089,0.713116178663227,0.735595519624558,186590,41622,130828,0.223066616646123,0.701152258963503,48.1199329472722,63,0.427928960329223,"63000020",122665,43.99,16.25,39.77
"208","臺北市內湖區",0.62356094116969,0.600049045417499,0.572632079618913,0.409115035361288,0.375911354941168,0.380463209139579,0.555208136852338,0.738039124121677,0.718986486982435,0.739822957098894,230951,36079,162629,0.156219284610155,0.704171014630809,45.1581172358415,80,0.426931297709924,"63000100",150098,41.02,14.49,44.5
"209","臺北市北投區",0.635013464175381,0.604112344483349,0.564941782040566,0.438887378816707,0.364430105023325,0.369511819415649,0.537394385618894,0.71951373406806,0.694405423820058,0.716747238728304,208462,41701,146712,0.200041254521208,0.703782943653999,46.6899144412756,51,0.377154977067962,"63000120",134204,39.08,18.32,42.6
"210","臺北市南港區",0.638717550106147,0.599872431851752,0.558653296093145,0.423763667368843,0.367559749062348,0.37620557091792,0.541917286845414,0.740219923266648,0.714180497747632,0.731937567461065,99490,18429,70402,0.185234696954468,0.707628907427882,45.4936151947634,33,0.367424745357637,"63000090",66620,39.45,16.26,44.29
"211","臺北市士林區",0.632869810416026,0.595916251475967,0.561733806642618,0.456104879617061,0.365268554370633,0.373753973230696,0.52173787005834,0.699250252703381,0.675998833479148,0.697287992180548,236530,50485,165550,0.213440155582801,0.699911216336194,47.6161823696312,73,0.383296761380017,"63000110",153484,36.46,21.57,41.97
"212","臺北市大同區",0.627093015852805,0.585907305075542,0.54400586426147,0.499881776194455,0.377491601343785,0.385405336233924,0.504068308998521,0.688188236818241,0.654833017661438,0.684212233775082,105183,22419,72584,0.213142808248481,0.690073490963369,47.2168417596848,37,0.340690277464471,"63000060",69943,29.69,24.16,46.15
"213","臺北市大安區",0.625152257517073,0.605425476626822,0.572324980519214,0.396062221255303,0.365040389048104,0.373966588354555,0.557278570395222,0.725123473466193,0.706493089935432,0.730143573776163,247403,61593,177800,0.248958177548372,0.718665497184755,49.4160093611858,105,0.538235024869549,"63000030",158162,45.73,14.95,39.32
"214","臺北市文山區",0.638242514221876,0.616612879565791,0.579565830859226,0.370149384372994,0.350368611770586,0.361149905179131,0.570320091875497,0.747996451279018,0.7263773992571,0.743487152129457,221543,42366,157007,0.191231499076929,0.708697634319297,46.7323717948718,45,0.434553176338945,"63000080",145470,47.15,13.05,39.81
"215","臺北市松山區",0.627470483503586,0.604992044550517,0.572916252633253,0.404590124996289,0.36542329675582,0.371346077260056,0.551817900092969,0.724809890693411,0.705605039319531,0.727921069765112,165553,38592,118247,0.23310963860516,0.714254649568416,48.5262001782758,63,0.490394868139701,"63000010",106972,43.36,16.25,40.39
"216","臺北市萬華區",0.6476341585342,0.602901741917199,0.553985806957203,0.453194618678894,0.350234793054494,0.363316390665136,0.525476271614981,0.710713970328506,0.685256275514155,0.705828407270317,160734,35897,110987,0.223331715753979,0.690501076312417,48.2329061384985,49,0.301880191873255,"63000070",104368,37.05,20.5,42.44
"217","臺南市七股區",0.7516570008285,0.682260401573173,0.624314536989136,0.559552192391417,0.285041611914148,0.299230769230769,0.527911059098888,0.724416944312232,0.673910461940387,0.682967359050445,19485,4553,14200,0.233666923274314,0.728765717218373,50.3173483779972,2,0.14676399026764,"67000150",13067,24.88,43.39,31.73
"218","臺南市下營區",0.718842583448548,0.65735789265201,0.578114178292273,0.558021806853583,0.301075268817204,0.314253761691745,0.523600209314495,0.713120830244626,0.669206349206349,0.682448893125728,20504,4995,14998,0.243611002731174,0.731467030823254,50.3504184100418,2,0.200212844715899,"67000080",12895,29.21,42.59,28.21
"219","臺南市中西區",0.682245802111251,0.629441207844424,0.594345303262536,0.521146347449077,0.332304895181951,0.344583770645749,0.497284046909385,0.695480289351203,0.652405666993968,0.682668608559265,63834,14143,43638,0.221559043769778,0.683616881285835,48.3226495726496,30,0.352270371138296,"67000370",39552,34.98,37.54,27.48
"220","臺南市仁德區",0.715343915343915,0.660292560043512,0.608218551751729,0.473819816209098,0.303035579546114,0.314022000986852,0.525253717252773,0.721759066277616,0.687401363785249,0.713916146297948,63036,10490,44392,0.166412843454534,0.704232502062314,44.999246193276,29,0.266219005174528,"67000270",40416,31.88,36.41,31.71
"221","臺南市佳里區",0.716501588488133,0.653235151197996,0.594411610683025,0.524497932113715,0.301510963002234,0.323954372623574,0.53837263060564,0.736705426356589,0.690380139643134,0.709322165348224,49081,9285,34598,0.189177074631731,0.704916362747295,46.0187020064404,10,0.261845004310758,"67000120",31538,29.1,40.53,30.36
"222","臺南市六甲區",0.665497448979592,0.617984762313553,0.529755579171095,0.540016673614006,0.306647990518263,0.345211100313141,0.499235974678018,0.688542581211589,0.644916373239437,0.666337177375069,18582,4056,13267,0.21827575072651,0.713970509094823,48.439404197698,3,0.219672462596037,"67000090",12279,26.55,43.24,30.22
"223","臺南市北區",0.689187176219401,0.644633984763167,0.604824177095905,0.485472995306406,0.333355598229941,0.34534007982232,0.52864065289467,0.7162363583409,0.684306443848429,0.712253492193919,108307,19681,73987,0.181714939939247,0.68312297450765,46.0148446170921,33,0.333625713218755,"67000340",65807,37.52,34.49,27.99
"224","臺南市北門區",0.760854259563483,0.675669328323156,0.608736496007515,0.536437718277066,0.302075702075702,0.279440628066732,0.541472265422499,0.736217356897916,0.690356671070013,0.700605103920021,9686,2041,7160,0.210716498038406,0.739211232707,50.0160697887971,2,0.150624324058598,"67000170",6468,29.02,42.63,28.36
"225","臺南市南化區",0.743850267379679,0.652383502945903,0.55404323458767,0.452597750401714,0.261968800430339,0.284250269687163,0.516456390565003,0.713377556661139,0.678848283499446,0.678640508427742,7589,1965,5747,0.258927394913691,0.757280274080907,51.6507503410641,1,0.144508670520231,"67000250",5402,41.26,33.17,25.56
"226","臺南市南區",0.696322531761555,0.652190778453672,0.61077391319646,0.516484095218032,0.31207736364123,0.322935648694037,0.507955290176946,0.698020075513399,0.663412297830011,0.684696788442072,106232,20373,70993,0.191778371865351,0.668282626703818,46.84159351039,24,0.268091063928447,"67000330",63705,33.02,39.35,27.63
"227","臺南市善化區",0.683953454963367,0.640794828824515,0.588991177598773,0.51479773229557,0.32981684981685,0.346576748277379,0.510576113340269,0.706029272191418,0.668013568791779,0.690467885794011,38974,7204,28359,0.184841176168728,0.727638938779699,44.6138211382114,19,0.311026469311991,"67000190",23944,29.02,39.4,31.58
"228","臺南市大內區",0.748713149274684,0.661513234949637,0.578380907814694,0.537213076744725,0.259089814591861,0.282645426019792,0.51944854751354,0.712369597615499,0.663346613545817,0.675783192441571,8439,2391,6331,0.283327408460718,0.750207370541533,52.540625,1,0.140493076663289,"67000110",5804,29.07,39.13,31.81
"229","臺南市學甲區",0.730751666818888,0.654743390357698,0.582494048709028,0.554992764109986,0.286701531565185,0.313533202577753,0.522964509394572,0.712276337192613,0.671104300354372,0.699751386498374,22052,4512,15514,0.204607291855614,0.703518955196808,48.5245018847604,4,0.208261691884457,"67000130",13826,27.92,47.08,25
"230","臺南市安南區",0.698068234373332,0.641758267847392,0.591706784926601,0.513548463637442,0.314209840066031,0.328187590429157,0.519419826625987,0.713743245216883,0.66782710308814,0.697764146006013,155408,20884,106927,0.134381756408936,0.688040512714918,43.0677911786984,41,0.254607233009416,"67000350",95663,29.13,38.42,32.44
"231","臺南市安定區",0.708137988944091,0.662579695929377,0.598796529527008,0.521016686615504,0.287479582416022,0.317845364602418,0.508056321672231,0.707495429616088,0.664471758852795,0.692403304818308,25404,4502,18109,0.177216186427334,0.712840497559439,45.8216862037872,8,0.217169664955118,"67000210",16572,28.67,40.09,31.23
"232","臺南市安平區",0.670785804816223,0.639181430735092,0.600901916572717,0.484104046242775,0.333746590627325,0.34652728561304,0.531636442297292,0.725270338921547,0.693960024756981,0.713203306264501,53801,7027,36701,0.130610955186707,0.68216204159774,44.8276306740027,18,0.316926646006821,"67000360",30008,36.84,34.24,28.92
"233","臺南市官田區",0.709739633558341,0.633733390484355,0.569576861274772,0.567402090150955,0.338173817381738,0.337588028169014,0.523108291798822,0.700789202790804,0.650989815768395,0.681781838949172,18210,3696,13072,0.202965403624382,0.717847336628226,48.0169112954691,4,0.215281737597844,"67000100",12154,25.56,45.37,29.07
"234","臺南市將軍區",0.706627218934911,0.682967162768722,0.605016046594556,0.572930199598441,0.276370510396975,0.267784032753327,0.526008492569002,0.716334772315833,0.675124103695532,0.695270733379027,17384,4161,12664,0.239358030372757,0.728485964104924,50.7513661202186,2,0.149385560675883,"67000160",11904,26.12,45.68,28.2
"235","臺南市山上區",0.722654927192685,0.64587593728698,0.569053274516457,0.538305084745763,0.296554124608423,0.32345765074939,0.521101573676681,0.708604483007954,0.660630206446939,0.679361624954661,6342,1504,4593,0.237149164301482,0.724219489120151,49.8710317460317,1,0.182698034544372,"67000220",4070,30.57,37.37,32.05
"236","臺南市左鎮區",0.777938342967245,0.68900675024108,0.624216111915099,0.516715830875123,0.225075528700906,0.253286147623862,0.496323529411765,0.688842325825039,0.637885923600209,0.648109243697479,4332,1331,3314,0.30724838411819,0.765004616805171,55.7789179104478,0,0.105368678993094,"67000260",2950,31.83,41.8,26.37
"237","臺南市後壁區",0.720906801007557,0.641932875050546,0.575635336829367,0.547612099990273,0.28365334717177,0.309348029531039,0.491639152199382,0.68971477960242,0.644641505353088,0.678899082568807,20330,5815,15109,0.286030496802755,0.743187407771766,52.5382182393253,3,0.178647819213243,"67000050",13809,28.53,45.95,25.52
"238","臺南市新化區",0.714693154996066,0.658894858776556,0.586053851464642,0.488223335151485,0.297244973938943,0.326173826173826,0.509158065168994,0.710225250419484,0.674192728197305,0.687925256423276,36225,7080,25397,0.195445134575569,0.701090407177364,46.8231336110221,9,0.23943661971831,"67000180",23803,31.89,38.46,29.66
"239","臺南市新市區",0.705012424995454,0.656756264789758,0.587239978167263,0.525773195876289,0.305414188484886,0.329450711132908,0.519185396746554,0.705559025608994,0.674267507965265,0.704935421476259,29607,4633,21042,0.156483264092951,0.71071030499544,43.7308818743898,22,0.279585892484012,"67000200",18780,26.81,37.42,35.78
"240","臺南市新營區",0.698057483863111,0.640589776396759,0.584187721225436,0.475397403227764,0.309104394585574,0.335219542362399,0.553317276111233,0.740573822521264,0.711386374464031,0.727215009047332,63028,12485,44073,0.198086564701403,0.699260646062068,46.5365417216048,13,0.310188813153342,"67000010",38181,36.98,35.26,27.76
"241","臺南市東區",0.674757683704747,0.638194107411309,0.605829400144316,0.465016670028357,0.332162670539775,0.352886505808758,0.535587467048642,0.717836894897514,0.688520807781515,0.713012867200777,148913,25665,101756,0.172348955430352,0.683325163014646,45.9576439444077,47,0.392076297686054,"67000320",88747,40.61,32.27,27.12
"242","臺南市東山區",0.731550948028918,0.651095890410959,0.576185256234585,0.524704913532803,0.272194424588992,0.301008645533141,0.496758986446671,0.690224668948073,0.64080844107594,0.658764261372055,17989,4894,13475,0.272055144810718,0.74906887542387,51.9583792723264,4,0.140271730577559,"67000060",11014,33.97,42.01,24.01
"243","臺南市柳營區",0.718056577978757,0.644444444444444,0.577805853863971,0.520513623551519,0.280111743848716,0.30895008605852,0.520620257340812,0.713205869275233,0.671477739535916,0.681813144187078,18336,4385,13198,0.239147033158813,0.719786212914485,49.6718077474892,5,0.209055827116028,"67000040",12213,29.72,42.68,27.6
"244","臺南市楠西區",0.75178936605317,0.677312212570261,0.576167389640214,0.421133231240429,0.231868988822459,0.257905650596164,0.537526997840173,0.72421340629275,0.692538945066958,0.703308722996992,8315,2162,6183,0.260012026458208,0.743595911004209,52.1139927623643,2,0.137789437663967,"67000240",5533,48.56,28.48,22.95
"245","臺南市歸仁區",0.700386971944534,0.643019038984587,0.595619072198206,0.507693799702593,0.327001801211724,0.327658038906932,0.521852620306539,0.713042011135482,0.679237002025658,0.700070809589642,55806,8610,39019,0.154284485539189,0.69919005124897,44.3769216856574,14,0.254995801847187,"67000280",35701,25.95,37.57,36.48
"246","臺南市永康區",0.693012231521039,0.647782649882321,0.596337074926127,0.472362741459794,0.324283797648173,0.336620301048152,0.537704754294846,0.734540955906019,0.699019262686717,0.71911569550006,189570,24315,130992,0.128263965817376,0.690995410666245,43.4770628897375,72,0.300205434127744,"67000310",111711,34.81,34.7,30.49
"247","臺南市玉井區",0.74747145187602,0.696693272519954,0.581561434832008,0.440359477124183,0.256610676866789,0.277268942547877,0.543422624125576,0.738350017259234,0.697445633413876,0.708196721311475,12062,3082,8839,0.25551318189355,0.732797214392306,51.8131868131868,2,0.174086847468255,"67000230",8162,42.17,32.54,25.29
"248","臺南市白河區",0.71588868940754,0.632579834947973,0.568419157364062,0.552515833919775,0.295889901432025,0.323981731755056,0.510019267822736,0.693875560756778,0.654814379469096,0.680409356725146,24303,6820,17876,0.280623791301485,0.735547051804304,52.1682305630027,6,0.160594159505386,"67000030",15354,30.71,46.44,22.85
"249","臺南市西港區",0.724030098700283,0.642268540959767,0.576633165829146,0.540156294134262,0.304078624078624,0.320724980299448,0.527669203867517,0.732798165137615,0.701263443667119,0.698802706923477,21008,4105,14808,0.195401751713633,0.704874333587205,47.221570926143,4,0.209872095117997,"67000140",13794,26.05,43.79,30.16
"250","臺南市關廟區",0.720360272042154,0.643975201031244,0.586149788382506,0.509435122011187,0.289604115691072,0.310764979273961,0.53049214253379,0.717935349322211,0.676804594700431,0.690155507840458,29190,6136,20815,0.210208975676602,0.713086673518328,47.8230676328502,8,0.197638023942435,"67000290",20666,25.76,37.11,37.13
"251","臺南市鹽水區",0.715349949415985,0.637336284818299,0.57462135205024,0.545797075446308,0.295495156587981,0.33128718481443,0.509408472450063,0.705865045115732,0.661532424212695,0.681458312970384,21611,4993,15495,0.231039748276341,0.716995974272361,49.2259786476868,6,0.197852091155156,"67000020",14276,27.89,45.92,26.19
"252","臺南市麻豆區",0.700653594771242,0.629641283826306,0.57040109197816,0.589477433470717,0.324593855557343,0.355413602447796,0.518890298383983,0.715695067264574,0.678954160354598,0.693835309912732,36920,8242,26527,0.223239436619718,0.718499458288191,48.3728902953587,9,0.250757286496118,"67000070",24118,23.34,48.58,28.07
"253","臺南市龍崎區",0.750931346460883,0.667738478027867,0.594304137560451,0.480491715660075,0.266262403528115,0.269145394006659,0.525305410122164,0.708554572271386,0.669611307420495,0.701000588581519,3646,1038,2850,0.284695556774547,0.78167855183763,54.7566909975669,0,0.115486257928118,"67000300",2784,24.28,29.24,46.49
"254","臺東縣卑南鄉",0.726548672566372,0.656886303275579,0.574312389603835,0.386575826394146,0.248601931875953,0.268463200711834,0.5208199871877,0.705134788189987,0.680611319777231,0.676353349620676,14562,2925,10051,0.200865265760198,0.690221123472051,47.9621104815864,3,0.123509314768259,"10014040",9610,59.3,37.28,3.42
"255","臺東縣大武鄉",0.7455919395466,0.674586033117351,0.683794466403162,0.33826247689464,0.229151291512915,0.235120147874307,0.454239820694808,0.620741295394983,0.589753178758414,0.585174092100337,5111,914,3610,0.178829974564664,0.706319702602231,47.4892008639309,2,0.109053878911313,"10014100",3632,62.83,32.27,4.9
"256","臺東縣太麻里鄉",0.772455089820359,0.707726763717805,0.630536348346104,0.381421681694276,0.229580112805515,0.24020942408377,0.514503816793893,0.687994722955145,0.660568657703328,0.659579131959667,9416,2062,6710,0.218988954970263,0.712616822429907,48.4865470852018,4,0.1026,"10014090",6669,63.74,32.75,3.5
"257","臺東縣延平鄉",0.779541446208113,0.691358024691358,0.622144112478032,0.293706293706294,0.219451371571072,0.209505941213258,0.481990831696136,0.667992047713718,0.645033112582782,0.647915287888815,2806,315,1919,0.112259444048468,0.683891660727014,42.4362606232295,0,0.125896934116112,"10014130",2272,73.81,20.25,5.94
"258","臺東縣成功鎮",0.753048780487805,0.689139767848625,0.568897326372409,0.316010329244674,0.193427688303237,0.198047192839707,0.530880420499343,0.685408079142622,0.660408432147563,0.663814382096429,12107,2760,8587,0.227967291649459,0.709259106302139,49.9013452914798,2,0.103042659974906,"10014020",7370,60.8,34.41,4.79
"259","臺東縣東河鄉",0.739669421487603,0.672266430887121,0.582893966022261,0.362223550508069,0.235294117647059,0.248876909254268,0.501539408866995,0.670305676855895,0.649548708372238,0.6365625,7487,1905,5295,0.254441031120609,0.707225858154134,51.7748344370861,2,0.0952380952380952,"10014070",4708,59.09,35.83,5.08
"260","臺東縣池上鄉",0.7140260527113,0.620364741641337,0.515738498789346,0.385394932935917,0.247428917120387,0.270499243570348,0.524116743471582,0.724222837796245,0.68094944512947,0.672631903733416,6999,1756,5026,0.250892984712102,0.718102586083726,50.2586206896552,2,0.120678057311987,"10014060",4437,58.33,38.4,3.27
"261","臺東縣海端鄉",0.780350084697911,0.685279187817259,0.565782044042914,0.298686464877213,0.199886104783599,0.212656784492588,0.493079584775087,0.664933564413634,0.651847575057737,0.636258660508083,3143,338,2096,0.107540566337894,0.666878778237353,41.0139318885449,0,0.104775687409551,"10014120",2220,74.82,21.04,4.15
"262","臺東縣綠島鄉",0.691194968553459,0.659534298300818,0.593592964824121,0.327662255828607,0.304623179227359,0.295756808106396,0.580811332904057,0.763718528082634,0.740956072351421,0.73578811369509,3473,446,2344,0.128419234091563,0.674920817736827,42.1730769230769,1,0.220680272108844,"10014110",2334,65.81,30.81,3.38
"263","臺東縣臺東市",0.742171774812724,0.687071141051578,0.600431786099809,0.352670044016278,0.252190563406664,0.270819002355492,0.57009699749616,0.754350311190144,0.73151149242665,0.727938375587252,85075,15683,58210,0.184343226564796,0.684219806053482,46.1455875412931,33,0.215983168726971,"10014010",55695,56.04,40.72,3.23
"264","臺東縣蘭嶼鄉",0.730492196878752,0.597845601436266,0.509850746268657,0.401869158878505,0.260625,0.282323547782636,0.40101201771031,0.672379696769941,0.64686684073107,0.629941672067401,4054,383,2588,0.0944745929945733,0.638381845091268,40.0481798715203,2,0.159799681311177,"10014160",2129,51.86,35.7,12.44
